timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:37:53.721,1789166273.721424,-974,31,57
2026-09-11 19:37:53.741,1789166273.741424,-971,27,69
2026-09-11 19:37:53.761,1789166273.761424,-984,28,56
2026-09-11 19:37:53.781,1789166273.781424,-981,27,45
2026-09-11 19:37:53.801,1789166273.801424,-971,24,57
2026-09-11 19:37:53.821,1789166273.821424,-970,22,74
2026-09-11 19:37:53.841,1789166273.8414242,-980,25,53
2026-09-11 19:37:53.861,1789166273.8614242,-971,27,48
2026-09-11 19:37:53.881,1789166273.8814242,-964,28,62
2026-09-11 19:37:53.901,1789166273.9014242,-971,28,68
2026-09-11 19:37:53.921,1789166273.9214242,-978,26,71
2026-09-11 19:37:53.941,1789166273.9414241,-982,25,63
2026-09-11 19:37:53.961,1789166273.961424,-978,27,60
2026-09-11 19:37:53.981,1789166273.981424,-974,25,66
2026-09-11 19:37:54.001,1789166274.001424,-975,25,65
2026-09-11 19:37:54.021,1789166274.021424,-974,26,61
2026-09-11 19:37:54.041,1789166274.041424,-972,25,70
2026-09-11 19:37:54.061,1789166274.061424,-973,27,59
2026-09-11 19:37:54.081,1789166274.081424,-971,24,65
2026-09-11 19:37:54.101,1789166274.1014242,-974,25,68
2026-09-11 19:37:54.121,1789166274.1214242,-976,26,66
2026-09-11 19:37:54.141,1789166274.1414242,-974,25,75
2026-09-11 19:37:54.161,1789166274.1614242,-975,25,74
2026-09-11 19:37:54.168,1789166274.1689532,-975,24,71
2026-09-11 19:37:54.188,1789166274.1889532,-972,26,69
2026-09-11 19:37:54.208,1789166274.2089531,-971,25,73
2026-09-11 19:37:54.228,1789166274.2289531,-972,22,75
2026-09-11 19:37:54.248,1789166274.248953,-972,23,78
2026-09-11 19:37:54.268,1789166274.268953,-974,26,80
2026-09-11 19:37:54.288,1789166274.288953,-980,31,81
2026-09-11 19:37:54.308,1789166274.3089533,-982,28,85
2026-09-11 19:37:54.328,1789166274.3289533,-979,24,96
2026-09-11 19:37:54.348,1789166274.3489532,-985,27,70
2026-09-11 19:37:54.368,1789166274.3689532,-974,27,59
2026-09-11 19:37:54.388,1789166274.3889532,-959,23,76
2026-09-11 19:37:54.408,1789166274.4089532,-969,24,93
2026-09-11 19:37:54.428,1789166274.4289532,-981,27,68
2026-09-11 19:37:54.448,1789166274.4489532,-974,26,67
2026-09-11 19:37:54.468,1789166274.4689531,-970,24,85
2026-09-11 19:37:54.488,1789166274.488953,-977,24,92
2026-09-11 19:37:54.508,1789166274.508953,-985,20,85
2026-09-11 19:37:54.528,1789166274.528953,-984,21,73
2026-09-11 19:37:54.548,1789166274.5489533,-979,27,67
2026-09-11 19:37:54.568,1789166274.5689533,-981,28,69
2026-09-11 19:37:54.588,1789166274.5889533,-985,30,65
2026-09-11 19:37:54.608,1789166274.6089532,-982,28,68
2026-09-11 19:37:54.628,1789166274.6289532,-976,28,75
2026-09-11 19:37:54.648,1789166274.6489532,-976,22,72
2026-09-11 19:37:54.668,1789166274.6689532,-980,18,78
2026-09-11 19:37:54.688,1789166274.6889532,-982,22,64
2026-09-11 19:37:54.708,1789166274.7089531,-973,25,56
